UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Weekday,Month,Season
1370509140,703,45,4,626,4,3,0,0,46,108,41,50,53,0,8,0,0,29,146,5,0,23,62,0,3,6,1
1370512740,813,45,4,633,4,3,0,0,47,108,41,53,53,0,7,0,0,29,7,5,0,23,50,1,3,6,1
1370516340,799,45,4,622,4,3,0,0,47,108,41,47,53,0,7,0,0,29,6,5,0,23,63,2,3,6,1
1370519940,772,45,4,640,4,3,0,0,47,108,41,57,53,0,7,0,0,27,7,5,0,23,57,3,3,6,1
1370523540,671,45,4,553,4,3,0,0,46,108,41,61,52,0,8,0,0,28,7,5,0,23,59,4,3,6,1
1370527140,996,530,4,704,4,3,0,0,47,107,39,48,52,0,7,0,0,27,81,57,0,23,83,5,3,6,1
1370530740,927,45,4,832,4,3,0,0,46,108,39,84,52,0,7,0,0,27,7,5,0,23,85,6,3,6,1
1370534340,886,45,4,966,4,3,0,0,46,107,39,93,52,0,7,0,12,28,571,5,0,23,49,7,3,6,1
1370537940,996,45,4,953,4,331,0,0,47,107,39,94,52,0,99,0,12,28,81,53,0,22,312,8,3,6,1
1370541540,977,45,4,983,4,332,0,0,48,107,39,90,52,0,130,0,12,69,7,6,0,22,293,9,3,6,1
1370545140,955,45,4,777,4,3,0,0,46,108,39,39,52,0,128,0,12,28,7,5,0,22,64,10,3,6,1
1370548740,918,488,4,873,4,3,0,0,47,107,39,42,52,0,128,0,9,28,6,5,0,22,295,11,3,6,1
1370552340,987,486,4,860,4,3,0,0,47,107,39,94,52,0,133,0,3,28,6,5,0,22,276,12,3,6,1
1370555940,982,47,4,816,4,332,0,0,48,108,41,96,52,1,132,0,0,69,7,6,0,23,34,13,3,6,1
1370559540,973,651,4,635,4,3,0,0,47,107,39,59,52,0,7,0,0,28,6,5,0,23,78,14,3,6,1
1370563140,996,639,4,701,4,3,0,0,46,108,39,37,52,0,7,0,0,28,7,54,0,22,94,15,3,6,1
1370566740,991,454,4,996,4,3,0,0,47,109,41,87,52,1,93,0,0,27,83,5,0,22,59,16,3,6,1
1370570340,991,797,4,672,4,3,0,0,45,108,39,54,52,0,7,0,0,28,6,5,0,22,65,17,3,6,1
1370573940,955,635,4,971,4,3,0,0,46,109,39,90,52,0,7,0,0,28,7,5,0,23,556,18,3,6,1
1370577540,831,45,4,677,22,3,0,0,48,109,39,72,52,0,89,0,0,28,7,5,0,23,50,19,3,6,1
1370581140,968,493,4,896,0,3,0,0,47,109,39,63,52,1,99,0,0,29,7,5,0,23,64,20,3,6,1
1370584740,2851,79,4,976,0,339,0,0,48,110,39,98,52,0,98,0,6,28,6,5,0,300,86,21,3,6,1
1370588340,996,45,4,997,0,337,0,0,47,109,41,77,53,0,7,0,3,28,6,5,0,343,72,22,3,6,1
1370591940,804,45,4,626,0,3,0,0,46,110,41,71,52,0,7,0,2,28,7,5,0,22,58,23,3,6,1
1370595540,708,45,4,535,0,3,0,0,47,110,41,36,52,1,7,0,1,28,7,5,0,22,51,0,4,6,1
1370599140,804,45,4,624,0,3,0,0,47,110,42,54,53,1,7,0,2,28,7,5,0,22,53,1,4,6,1
1370602740,694,45,4,647,0,3,0,0,48,110,41,61,53,0,7,0,0,28,7,5,0,22,64,2,4,6,1
1370606340,814,45,4,637,0,3,0,0,46,110,41,40,53,1,7,0,0,28,7,5,0,22,50,3,4,6,1
1370609940,790,47,4,633,0,3,0,0,48,110,39,54,53,0,7,0,2,28,6,5,0,23,60,4,4,6,1
1370613540,996,667,4,975,0,3,0,0,46,109,41,90,53,0,7,0,1,28,7,5,0,23,49,5,4,6,1
1370617140,996,45,4,953,0,3,0,0,47,109,39,92,53,0,8,0,0,28,82,5,0,22,60,6,4,6,1
1370620740,968,491,4,701,0,3,0,0,47,107,39,41,52,0,99,0,0,28,7,5,0,23,47,7,4,6,1
1370624340,799,45,4,608,0,3,0,0,47,107,41,33,52,0,99,0,0,28,143,5,0,22,59,8,4,6,1
1370627940,776,45,4,610,0,3,0,0,47,108,42,43,53,0,99,0,0,28,6,5,0,22,54,9,4,6,1
1370631540,795,47,4,622,0,3,0,0,46,108,42,44,53,0,99,0,0,28,7,5,0,23,64,10,4,6,1
1370635140,868,47,4,823,0,349,0,0,47,108,41,99,53,0,97,0,0,28,147,60,0,23,61,11,4,6,1
1370638740,923,45,4,994,0,3,0,0,47,108,42,60,53,0,7,0,0,28,7,5,0,23,59,12,4,6,1
1370642340,987,47,4,905,0,352,0,0,47,109,42,87,53,1,99,0,0,28,7,5,0,23,51,13,4,6,1
1370645940,836,626,4,787,0,352,0,0,47,108,42,90,53,1,7,0,0,29,7,5,0,89,302,14,4,6,1
1370649540,982,84,4,981,0,353,0,0,47,109,42,87,53,0,7,0,0,69,7,6,1,34,306,15,4,6,1
1370653140,987,893,4,823,0,4,962,0,47,109,41,81,53,0,7,0,0,28,7,5,2,23,80,16,4,6,1
1370656740,973,790,4,930,0,3,96,0,47,109,41,52,53,0,7,7,0,28,145,5,1,23,9,17,4,6,1
1370660340,6242,655,4,994,0,3,91,0,47,108,41,99,53,0,99,5125,0,29,7,51,1,23,63,18,4,6,1
1370663940,4172,498,4,976,0,4,999,0,48,109,41,93,53,0,99,0,0,29,7,5,2,23,88,19,4,6,1
1370667540,8604,47,4,990,0,348,6,0,46,109,41,90,53,0,98,9,0,29,7,5,0,70,716,20,4,6,1
1370671140,987,45,4,997,0,350,0,0,47,108,41,57,53,0,99,0,0,29,6,5,0,372,97,21,4,6,1
1370674740,900,45,4,855,0,3,0,0,47,109,42,50,54,0,7,0,0,29,7,5,0,23,50,22,4,6,1
1370678340,982,459,4,533,0,3,0,0,48,110,42,55,54,0,7,0,0,29,7,5,0,23,58,23,4,6,1
1370681940,891,82,4,631,0,3,0,0,46,109,43,59,54,0,7,0,0,30,7,5,0,23,50,0,5,6,1
1370685540,817,45,4,631,0,3,0,0,46,109,42,58,54,0,7,0,0,29,7,5,0,23,61,1,5,6,1
1370689140,786,45,4,611,0,3,0,0,47,109,42,54,54,1,7,0,0,29,7,5,0,23,49,2,5,6,1
1370692740,904,525,4,656,0,3,0,0,48,108,42,58,54,0,7,0,0,29,7,5,0,23,58,3,5,6,1
1370696340,708,45,4,526,0,3,0,0,47,109,43,53,54,0,7,0,0,29,149,5,0,23,52,4,5,6,1
1370699940,712,45,4,532,0,3,0,0,47,108,42,49,54,0,7,0,0,29,7,5,0,23,59,5,5,6,1
1370703540,977,45,4,665,0,3,0,0,48,108,42,84,54,1,7,0,0,29,7,5,0,23,76,6,5,6,1
1370707140,731,45,4,571,0,3,0,0,46,108,41,47,54,0,7,0,0,29,147,5,0,23,78,7,5,6,1
1370710740,941,45,4,773,0,3,0,0,47,109,42,53,54,0,90,0,0,29,7,5,0,23,988,8,5,6,1
1370714340,996,664,4,640,0,3,0,0,46,108,41,56,53,0,7,0,0,29,142,5,0,23,44,9,5,6,1
1370717940,977,644,4,625,0,3,0,15,47,108,42,53,53,0,7,0,0,29,6,61,0,23,53,10,5,6,1
1370721540,978,482,4,704,0,3,0,829,46,108,41,94,53,0,7,0,0,30,7,64,0,23,827,11,5,6,1
1370725140,968,470,4,670,0,3,0,826,46,108,41,53,53,0,7,0,0,29,9,6,0,23,81,12,5,6,1
1370728740,950,564,4,522,0,3,0,3,47,109,42,64,53,0,7,0,0,29,7,5,0,23,9,13,5,6,1
1370732340,991,913,4,533,0,3,0,15,48,108,42,57,53,0,7,0,0,28,7,5,0,23,8,14,5,6,1
1370735940,845,45,4,659,0,3,0,815,46,108,42,56,53,1,7,0,0,28,85,6,0,23,52,15,5,6,1
1370739540,991,696,4,752,0,3,0,3,47,109,42,55,53,0,7,0,0,29,146,5,0,23,56,16,5,6,1
1370743140,977,479,4,802,0,353,99,0,47,109,42,95,53,0,97,0,0,28,7,5,0,23,99,17,5,6,1
1370746740,932,655,4,986,0,353,99,0,46,109,42,54,53,1,7,0,0,29,7,5,1,35,99,18,5,6,1
1370750340,996,655,4,997,22,3,0,0,47,110,41,80,53,0,97,9,6,29,85,59,0,23,489,19,5,6,1
1370753940,941,955,4,994,0,3,0,0,48,110,42,67,53,0,96,9,5,29,148,5,0,23,591,20,5,6,1
1370757540,950,66,4,988,0,351,0,0,47,111,42,74,54,0,97,9,1,29,7,5,0,372,97,21,5,6,1
1370761140,982,66,4,870,0,352,0,0,47,110,41,68,54,1,7,9,0,30,7,5,0,354,62,22,5,6,1
1370764740,996,468,4,664,0,3,0,0,48,111,42,74,53,0,7,0,0,29,7,5,0,23,58,23,5,6,1
1370768340,717,45,4,560,0,3,0,0,49,110,41,69,54,0,8,0,1,30,7,5,0,23,52,0,6,6,1
1370771940,740,45,4,567,0,3,0,0,47,110,42,86,54,0,7,0,1,29,150,5,0,23,92,1,6,6,1
1370775540,859,45,4,731,0,3,0,0,48,111,42,66,54,0,7,0,1,29,7,5,0,23,56,2,6,6,1
1370779140,731,45,4,672,0,3,0,0,47,110,42,78,54,0,7,0,0,29,151,5,0,23,59,3,6,6,1
1370782740,735,45,4,567,0,3,0,0,47,110,42,73,54,0,7,0,0,29,7,5,0,23,805,4,6,6,1
1370786340,836,45,4,654,0,3,0,0,49,110,42,75,54,0,8,0,0,29,150,5,0,23,61,5,6,6,1
1370789940,859,45,4,684,0,3,0,0,47,110,41,67,54,0,8,0,0,29,7,5,0,23,55,6,6,6,1
1370793540,877,45,4,704,0,3,0,0,47,110,41,96,54,0,7,0,0,29,148,5,0,23,49,7,6,6,1
1370797140,987,653,4,878,0,3,0,0,48,109,41,94,53,0,7,0,0,29,7,5,0,23,79,8,6,6,1
1370800740,996,507,4,919,0,345,97,0,46,110,41,84,53,1,7,0,0,29,7,5,2,23,945,9,6,6,1
1370804340,977,610,4,948,0,4,884,0,47,110,39,53,53,0,7,0,0,29,7,5,2,23,97,10,6,6,1
1370807940,991,788,4,551,0,3,0,0,47,109,41,73,53,1,7,0,0,28,146,5,0,23,49,11,6,6,1
1370811540,982,507,4,980,0,3,0,0,46,110,41,90,53,0,7,7,0,28,7,5,0,23,67,12,6,6,1
1370815140,817,47,4,754,0,3,0,0,47,110,41,55,53,97,99,278,0,30,84,5,0,23,89,13,6,6,1
1370818740,950,47,4,987,0,3,0,0,47,111,41,85,53,47,8,0,0,29,143,5,0,23,598,14,6,6,1
1370822340,996,790,4,646,0,3,0,0,46,110,41,61,53,0,7,0,0,29,7,5,0,23,52,15,6,6,1
1370825940,987,632,4,628,0,3,0,0,47,110,41,53,53,1,7,0,0,29,150,55,0,23,58,16,6,6,1
1370829540,945,628,4,635,0,3,0,0,45,110,41,50,53,0,7,0,0,29,7,5,0,22,57,17,6,6,1
1370833140,991,623,4,523,0,3,0,0,46,110,39,54,52,1,7,0,0,28,148,5,0,22,62,18,6,6,1
1370836740,996,600,4,981,21,3,0,0,47,109,39,90,52,0,99,0,0,28,6,5,0,23,487,19,6,6,1
1370840340,996,600,4,978,21,3,0,0,47,109,39,88,52,0,99,0,0,29,6,5,0,22,41,20,6,6,1
1370843940,987,45,4,999,0,331,0,0,47,109,39,82,52,0,95,0,0,29,9,5,0,348,95,21,6,6,1
1370847540,822,45,4,955,0,334,0,0,45,110,41,61,53,0,7,0,0,28,146,5,0,263,989,22,6,6,1
1370851140,799,45,4,626,0,3,0,0,46,110,41,54,53,0,7,0,0,29,7,5,0,23,55,23,6,6,1
1370854740,900,45,4,855,0,3,0,0,47,110,41,58,53,1,7,0,0,29,479,5,0,23,55,0,0,6,1
1370858340,831,45,4,658,0,3,0,0,47,111,41,54,53,1,7,0,0,29,7,5,0,23,54,1,0,6,1
1370861940,712,45,4,526,0,3,0,0,46,111,41,53,53,1,8,0,0,30,141,5,0,23,88,2,0,6,1
1370865540,795,45,4,618,0,3,0,0,47,110,41,55,53,0,7,0,0,29,7,5,0,23,51,3,0,6,1
1370869140,859,482,4,645,0,3,0,0,47,110,41,46,53,0,8,0,0,29,7,5,0,23,51,4,0,6,1
1370872740,991,642,4,803,0,3,0,0,47,110,39,53,53,0,8,0,0,29,462,5,0,23,43,5,0,6,1
1370876340,881,45,4,704,0,3,80,0,46,110,39,56,53,0,8,9,0,30,867,51,1,23,85,6,0,6,1
1370879940,996,45,4,976,0,4,99,0,47,110,41,95,53,0,7,0,0,29,7,5,2,23,95,7,0,6,1
1370883540,968,43,4,797,0,3,50,0,47,110,39,91,52,0,7,0,0,28,9,5,0,23,293,8,0,6,1
1370887140,996,486,4,907,0,3,0,0,46,111,41,99,52,1,135,0,0,28,7,5,0,23,288,9,0,6,1
1370890740,996,486,4,802,0,3,0,0,47,110,39,93,52,0,126,0,0,28,6,5,0,23,286,10,0,6,1
1370894340,968,43,4,898,0,3,0,0,47,110,39,94,52,0,7,0,0,29,7,5,0,23,285,11,0,6,1
1370897940,991,43,4,930,0,3,0,0,47,110,39,92,52,0,7,6,0,29,7,5,0,22,313,12,0,6,1
1370901540,959,45,4,999,0,3,0,0,47,110,39,99,52,0,98,4761,0,29,7,5,0,22,50,13,0,6,1
1370905140,973,630,4,727,0,3,0,0,47,110,39,70,52,0,95,0,0,29,7,5,0,23,51,14,0,6,1
1370908740,996,619,4,653,0,3,0,0,45,110,39,55,52,0,97,0,0,29,89,5,0,23,49,15,0,6,1
1370912340,941,596,4,638,0,3,0,0,46,110,41,57,52,0,7,0,0,29,212,5,0,23,54,16,0,6,1
1370915940,996,603,4,836,0,3,0,0,46,111,38,49,52,0,7,7,0,29,81,5,0,23,993,17,0,6,1
1370919540,987,744,6,793,0,3,0,0,47,110,41,54,52,0,7,0,0,28,9,5,0,23,56,18,0,6,1
1370923140,945,45,4,999,0,3,0,0,46,111,41,80,52,0,7,0,6,90,90,5,0,23,55,19,0,6,1
1370926740,973,45,4,971,22,3,0,0,47,111,39,81,52,0,99,0,5,28,7,5,0,23,570,20,0,6,1
1370930340,840,619,4,998,0,341,0,0,47,110,39,55,53,0,86,0,1,90,147,5,0,323,99,21,0,6,1
1370933940,900,79,4,994,0,339,0,0,47,111,41,53,52,0,7,0,1,29,9,5,0,353,96,22,0,6,1
1370937540,799,45,4,624,0,3,0,0,46,111,41,49,53,0,8,0,0,29,7,5,0,23,60,23,0,6,1
1370941140,694,45,4,541,0,3,0,0,47,111,41,51,53,0,7,0,0,29,7,5,0,23,53,0,1,6,1
1370944740,795,45,4,647,0,3,0,0,47,111,41,56,53,0,7,0,0,29,7,5,0,23,49,1,1,6,1
1370948340,808,45,4,633,0,3,0,0,47,111,41,42,53,1,7,0,0,29,142,5,0,23,55,2,1,6,1
1370951940,685,45,4,530,0,3,0,0,46,111,41,53,53,1,8,0,0,29,6,5,0,23,59,3,1,6,1
1370955540,804,45,4,654,0,3,0,0,47,111,41,36,53,0,8,0,0,29,8,5,0,23,52,4,1,6,1
1370959140,982,966,4,724,0,3,0,0,46,110,41,60,52,0,8,0,0,29,150,5,0,23,51,5,1,6,1
1370962740,872,45,4,725,0,3,0,0,47,110,39,95,53,0,93,0,0,29,7,6,0,23,687,6,1,6,1
1370966340,932,575,4,784,0,3,0,0,45,111,41,95,52,0,94,0,0,28,6,9,0,23,965,7,1,6,1
1370969940,799,45,4,645,0,3,0,0,47,110,41,57,52,0,99,0,0,29,144,5,0,23,79,8,1,6,1
1370973540,895,45,4,718,0,3,0,0,46,110,39,47,52,0,99,0,0,29,7,5,0,23,75,9,1,6,1
1370977140,982,45,4,912,0,3,0,0,47,111,39,92,52,0,99,0,0,94,147,5,0,23,366,10,1,6,1
1370980740,868,45,4,765,0,3,0,0,47,110,39,84,52,1,99,0,0,94,9,5,0,23,85,11,1,6,1
1370984340,918,45,4,777,0,3,0,0,46,110,39,90,52,0,99,0,0,29,150,5,0,22,46,12,1,6,1
1370987940,945,45,4,848,0,3,0,0,47,110,39,98,52,0,99,0,0,32,7,5,0,22,293,13,1,6,1
1370991540,973,703,4,853,0,3,0,0,47,110,39,99,52,0,7,0,0,94,7,5,0,22,335,14,1,6,1
1370995140,991,680,4,695,0,3,0,0,47,110,41,95,52,0,7,0,0,29,9,5,0,22,47,15,1,6,1
1370998740,8646,598,4,907,0,3,0,0,45,110,39,58,52,91,7,0,0,28,87,50,0,23,9,16,1,6,1
1371002340,977,605,4,947,0,3,0,0,46,110,39,54,52,46,7,0,0,29,7,5,0,23,49,17,1,6,1
1371005940,991,833,4,875,22,3,0,0,47,110,39,90,52,1,86,0,0,28,7,5,0,22,77,18,1,6,1
1371009540,987,760,4,921,21,3,0,0,46,110,41,99,52,0,98,0,0,28,7,5,0,23,69,19,1,6,1
1371013140,2883,621,4,927,0,338,0,0,47,110,39,91,53,0,8,0,0,29,6,5,0,341,60,20,1,6,1
1371016740,977,79,4,998,0,339,0,0,47,111,39,78,52,0,7,0,0,29,6,5,0,35,67,21,1,6,1
1371020340,804,45,4,711,0,3,0,0,47,111,41,69,52,0,7,0,0,29,7,5,0,23,69,22,1,6,1
1371023940,881,502,4,523,0,3,0,0,46,111,41,58,53,1,7,0,0,29,148,5,0,23,49,23,1,6,1
1371027540,991,504,4,631,0,3,0,0,46,111,41,79,53,1,8,0,0,29,7,5,0,23,8,0,2,6,1
1371031140,703,45,4,528,0,3,0,0,47,111,41,38,53,0,7,0,0,29,144,5,0,23,55,1,2,6,1
1371034740,808,45,4,628,0,3,0,0,47,111,41,56,53,0,7,0,0,29,7,5,0,23,60,2,2,6,1
1371038340,699,45,4,519,0,3,0,0,47,111,41,40,53,0,7,0,0,29,143,5,0,23,60,3,2,6,1
1371041940,690,47,4,627,0,3,0,0,46,111,41,49,53,1,8,0,0,29,7,5,0,23,49,4,2,6,1
1371045540,968,811,4,626,0,3,0,0,47,110,39,57,52,0,8,0,0,29,7,5,0,23,82,5,2,6,1
1371049140,991,45,4,873,0,3,0,0,45,111,41,90,53,0,7,0,0,29,7,5,0,23,61,6,2,6,1
1371052740,891,43,4,713,0,3,0,0,47,110,41,45,53,0,7,0,0,29,144,5,0,23,62,7,2,6,1
1371056340,813,45,4,629,0,3,0,0,45,110,39,46,52,0,7,0,0,29,7,5,0,23,61,8,2,6,1
1371059940,694,43,4,514,0,3,0,0,45,110,39,45,52,0,8,0,0,28,143,5,0,23,52,9,2,6,1
1371063540,690,45,4,530,0,3,0,0,45,109,39,48,52,0,7,0,0,28,7,5,0,23,49,10,2,6,1
1371067140,904,43,4,726,0,3,0,0,47,109,38,55,52,0,7,0,0,28,6,5,0,23,54,11,2,6,1
1371070740,790,45,4,745,0,3,0,0,45,109,38,35,52,0,99,0,0,29,7,5,0,22,51,12,2,6,1
1371074340,767,45,4,594,0,3,0,0,46,110,38,54,52,1,97,0,0,29,9,5,0,22,51,13,2,6,1
1371077940,955,808,4,964,0,3,0,0,47,110,39,45,52,0,7,0,0,28,6,5,0,22,53,14,2,6,1
1371081540,977,728,4,637,0,3,0,0,45,110,39,42,52,0,7,0,0,29,9,5,0,22,55,15,2,6,1
1371085140,977,651,4,635,0,3,0,0,46,111,38,86,52,1,94,0,0,29,144,5,0,23,54,16,2,6,1
1371088740,904,45,4,672,0,3,0,807,46,111,39,71,53,0,7,0,0,29,9,5,0,23,49,17,2,6,1
1371092340,795,45,4,752,0,3,0,807,47,111,41,71,53,0,7,0,0,29,6,6,0,23,65,18,2,6,1
1371095940,991,982,4,944,22,3,0,789,45,111,41,50,53,0,96,0,6,29,7,6,0,23,7,19,2,6,1
1371099540,2659,781,4,999,0,337,0,3,46,111,41,88,52,0,99,0,3,28,9,5,0,84,524,20,2,6,1
1371103140,2088,475,4,976,0,339,0,784,46,111,39,59,53,0,99,0,1,29,6,5,0,307,98,21,2,6,1
1371106740,913,45,4,994,0,334,0,767,46,111,39,59,53,0,8,0,1,29,7,5,0,258,67,22,2,6,1
1371110340,804,45,4,663,0,3,0,0,47,111,41,60,53,0,7,0,0,28,7,5,0,23,47,23,2,6,1
1371113940,690,45,4,535,0,3,0,0,48,111,41,53,53,1,7,0,0,29,7,5,0,23,51,0,3,6,1
1371117540,703,45,4,553,0,3,0,0,46,111,41,56,53,0,7,0,0,29,7,5,0,23,56,1,3,6,1
1371121140,680,45,4,530,0,3,0,0,47,111,41,59,53,0,7,0,0,30,145,5,0,23,54,2,3,6,1
1371124740,694,45,4,637,0,3,0,0,45,110,41,57,53,0,7,0,0,27,7,5,0,23,59,3,3,6,1
1371128340,699,45,4,654,0,3,0,0,46,110,41,59,53,0,8,0,1,27,147,5,0,23,59,4,3,6,1
1371131940,996,628,4,636,0,3,0,0,46,110,41,58,53,1,8,0,1,27,7,5,0,22,53,5,3,6,1
1371135540,817,45,4,709,0,3,0,0,45,110,39,59,53,0,94,0,1,27,90,5,0,23,51,6,3,6,1
1371139140,982,45,4,805,0,3,0,0,46,110,39,84,53,1,8,0,0,27,7,5,0,22,43,7,3,6,1
1371142740,941,43,4,994,0,364,0,0,47,110,39,90,53,0,99,0,0,27,80,5,0,22,305,8,3,6,1
1371146340,945,43,4,994,0,332,0,0,48,110,39,97,52,0,98,0,0,28,142,5,0,23,370,9,3,6,1
1371149940,936,43,4,891,0,1,0,0,47,111,39,95,52,0,99,0,0,28,9,5,0,23,49,10,3,6,1
1371153540,685,45,4,599,0,1,0,0,47,110,39,58,52,0,97,0,0,28,7,5,0,23,75,11,3,6,1
1371157140,776,45,4,999,0,361,0,0,46,110,39,90,52,0,99,0,0,93,155,5,0,23,61,12,3,6,1
1371160740,996,43,4,939,0,362,0,0,48,110,39,85,52,1,99,0,0,94,9,5,0,23,96,13,3,6,1
1371164340,977,587,4,996,0,335,0,0,46,110,39,95,52,1,95,0,0,89,9,5,0,23,294,14,3,6,1
1371167940,996,603,4,787,0,0,0,0,48,110,38,96,52,0,7,0,0,28,143,5,0,23,290,15,3,6,1
1371171540,996,728,4,761,0,0,0,0,44,110,39,77,52,0,7,0,0,28,9,5,0,23,49,16,3,6,1
1371175140,977,728,4,930,0,0,0,0,46,110,38,80,52,0,8,0,0,28,82,5,0,23,479,17,3,6,1
1371178740,996,605,4,976,0,0,0,0,46,110,38,84,52,0,99,0,0,28,7,60,0,23,623,18,3,6,1
1371182340,991,626,4,999,21,0,0,0,47,110,39,58,52,0,97,0,0,28,7,5,0,23,592,19,3,6,1
1371185940,991,600,4,862,0,1,0,0,45,110,39,51,52,0,99,0,0,28,148,5,0,23,39,20,3,6,1
1371189540,991,79,4,994,0,335,0,0,45,111,41,80,53,1,95,0,0,28,6,54,0,345,609,21,3,6,1
1371193140,996,45,4,999,0,338,0,0,47,110,39,54,53,0,7,0,0,29,7,5,0,359,66,22,3,6,1
1371196740,699,45,4,526,0,0,0,0,47,111,39,53,53,1,7,0,0,28,148,5,0,23,53,23,3,6,1
1371200340,690,45,4,523,0,2,0,0,48,111,41,53,53,0,7,0,0,28,7,5,0,23,66,0,4,6,1
1371203940,694,45,4,517,0,2,0,0,45,110,41,70,53,0,7,0,0,28,7,5,0,23,62,1,4,6,1
1371207540,795,45,4,622,0,2,0,0,46,111,41,57,53,0,7,0,0,28,7,5,0,23,48,2,4,6,1
1371211140,699,45,4,633,0,2,0,0,47,111,41,67,53,0,7,0,0,29,150,5,0,23,67,3,4,6,1
1371214740,822,45,4,629,0,2,0,0,48,111,41,57,53,1,8,0,0,28,7,5,0,23,95,4,4,6,1
1371218340,996,664,4,633,0,2,0,0,46,110,41,72,53,1,8,0,0,27,146,51,0,23,51,5,4,6,1
1371221940,881,45,4,704,0,2,0,0,47,111,41,81,53,1,8,0,0,28,7,5,0,23,47,6,4,6,1
1371225540,808,47,4,731,0,2,0,0,45,111,41,62,53,0,97,0,0,29,7,5,0,23,74,7,4,6,1
1371229140,982,45,4,925,0,2,0,0,47,110,41,91,52,1,99,0,0,29,57,5,0,23,384,8,4,6,1
1371232740,973,45,4,923,0,334,0,0,48,111,39,93,52,0,99,0,0,28,7,5,0,23,447,9,4,6,1
1371236340,941,45,4,921,0,1,0,0,45,110,39,85,52,1,98,0,0,28,81,5,0,23,336,10,4,6,1
1371239940,932,43,4,891,0,0,0,0,47,110,39,59,52,0,121,0,0,28,82,5,0,22,45,11,4,6,1
1371243540,945,45,4,908,0,1,0,0,45,110,41,84,52,1,99,0,0,28,146,5,0,23,439,12,4,6,1
1371247140,973,45,4,921,0,2,0,0,46,110,39,95,52,0,99,0,0,28,7,5,0,23,447,13,4,6,1
1371250740,959,927,4,765,0,0,0,0,46,110,39,60,52,0,99,0,0,28,147,5,0,23,328,14,4,6,1
1371254340,959,45,4,862,0,0,0,0,47,111,39,56,52,0,7,0,0,28,6,5,0,23,45,15,4,6,1
1371257940,991,621,4,631,0,0,0,0,45,110,39,60,52,0,7,0,0,27,7,5,0,23,62,16,4,6,1
1371261540,955,621,4,937,0,335,93,0,46,111,41,77,52,1,8,0,0,27,7,5,0,22,97,17,4,6,1
1371265140,996,440,4,983,0,2,93,0,48,111,39,82,52,1,90,0,5,96,143,5,2,22,9,18,4,6,1
1371268740,991,621,4,996,0,333,0,0,46,111,39,79,52,0,94,0,3,98,7,5,0,22,91,19,4,6,1
1371272340,982,468,4,932,0,333,0,0,46,112,39,94,52,1,99,9,2,94,9,5,0,279,79,20,4,6,1
1371275940,6845,596,4,983,0,338,0,0,46,111,39,66,52,1,98,9,0,28,6,5,0,372,96,21,4,6,1
1371279540,996,79,4,885,0,338,0,0,47,111,41,47,53,0,7,315,0,28,6,5,0,364,99,22,4,6,1
1371283140,680,45,4,532,0,2,0,0,46,111,41,54,53,0,7,0,1,28,7,5,0,23,53,23,4,6,1
1371286740,808,45,4,665,0,2,0,0,46,111,41,53,53,0,7,0,0,28,146,5,0,23,49,0,5,6,1
1371290340,699,43,4,567,0,2,0,0,47,111,41,58,53,1,8,0,0,28,7,5,0,23,60,1,5,6,1
1371293940,680,45,4,521,0,2,0,0,45,111,41,63,53,0,8,0,1,28,143,5,0,23,52,2,5,6,1
1371297540,827,45,4,652,0,2,0,0,46,111,41,49,53,0,7,0,0,28,7,5,0,23,55,3,5,6,1
1371301140,786,45,4,661,0,2,0,0,46,111,41,58,53,1,8,0,2,28,148,5,0,23,882,4,5,6,1
1371304740,799,43,4,633,0,2,0,0,47,111,41,47,53,1,8,0,1,29,7,5,0,23,57,5,5,6,1
1371308340,923,45,4,905,0,2,0,0,48,111,39,57,53,1,8,0,0,29,473,5,0,23,81,6,5,6,1
1371311940,813,43,4,636,0,0,0,0,46,110,38,64,52,0,8,0,0,28,9,5,0,23,85,7,5,6,1
1371315540,877,73,4,772,0,2,0,0,47,111,41,34,53,0,7,0,0,27,82,5,0,23,71,8,5,6,1
1371319140,964,612,4,916,0,2,0,0,46,111,41,92,52,0,7,0,0,28,7,5,0,23,436,9,5,6,1
1371322740,987,719,4,909,0,0,0,0,47,111,39,93,52,1,7,0,0,29,9,5,0,23,5,10,5,6,1
1371326340,996,738,4,766,0,1,0,0,45,111,39,96,53,0,8,0,0,28,148,5,0,24,50,11,5,6,1
1371329940,991,733,4,674,0,1,0,0,47,111,39,92,52,0,7,0,0,28,7,5,0,23,71,12,5,6,1
1371333540,996,747,4,670,0,1,0,0,47,111,39,97,52,0,7,0,0,29,144,5,0,22,73,13,5,6,1
1371337140,973,607,4,672,0,2,0,0,46,111,39,88,52,1,7,0,0,27,6,5,0,23,46,14,5,6,1
1371340740,982,623,4,695,0,2,0,0,46,112,39,89,52,0,7,0,0,29,146,5,0,23,89,15,5,6,1
1371344340,973,747,4,759,0,0,0,0,47,112,39,93,52,0,96,0,0,28,6,5,0,23,7,16,5,6,1
1371347940,904,45,4,987,0,337,0,0,46,113,39,85,52,0,99,0,0,28,7,5,0,370,96,17,5,6,1
1371351540,772,45,4,958,0,338,0,789,46,113,41,90,52,1,99,0,0,29,6,5,0,70,69,18,5,6,1
